,A,B,C,D,E,F
0,8.569327076370428,0.3226915759301654,-0.19895252887471718,-2.7536484461578734,-1.8439238965355473,-2.0
1,0.5742684277728897,9.735204299996033,0.1621632120975569,1.2198810770823214,-0.9379012838447137,-2.0
2,3.083809426706198,0.000863416196827912,2.472354191456718,1.4301915217985963,-1.367963789936527,-2.0
3,29.480579110464674,0.0938877941876662,-1.1585047386937124,-5.333537411729992,-0.7160219989916442,-2.0
4,4.668708489833123,1.6757069074273647,-3.130586831027304,-2.1760203861457237,1.985109615490766,-2.0
5,9.781152006665298,0.3046177073743791,-0.012274379573067618,-2.9645958094670934,-1.8780697848838264,-2.0
6,2.7990041165109525,0.02625293327562941,-0.20809120164998623,-1.3270217385357204,-1.5106201420988818,-2.0
7,1.121183799232908,0.0583914435074258,-0.0014431766902535546,-0.290733700868524,-0.3533316179958699,-2.0
8,1.1185200500680053,0.21807136861086812,0.19298768854440615,0.32224450508062485,-2.2616881521781638,-2.0
9,0.1835578731207841,1.4434171279835166,-0.1522318688217067,-0.13476219385529742,-0.22818669524302015,-2.0
10,2.9039924904779695,2.665037094947153,-1.4024142717058146,-1.9375785685360258,-0.9431465302502599,-2.0
11,1.051309302437845,0.40112182003470587,-0.23148997115739517,0.30384821010614327,-1.1620400357694591,-2.0
12,5.364887831214474,5.28433793713899,3.150674703244354,2.1875223357441476,-1.5304624193429452,-2.0
13,12.92316561057517,0.06351381628665487,0.8623547211962626,-3.447726776387716,-0.5472610819382361,-2.0
14,-0.45185702905185593,8.834980420441186,0.08510994653940913,0.5838101260360196,-2.2041074263092075,-2.0
15,5.900325277223707,0.2321697191708715,-0.7830931673088769,2.2110616930476734,-1.4895775114105398,-2.0
16,9.634481920614496,8.10510761343791,-0.010294316932923691,-3.1376128964339767,2.6797053966467006,-2.0
17,3.0426119689333926,1.2586104541277732,-1.4802642664971541,-1.642288151510785,0.7865843685876083,-2.0
18,7.9668313218556985,1.2681831027879862,0.9982947033257177,2.762327570800868,-1.9333466953781642,-2.0
19,4.596520861094218,0.9136048347290006,-1.4461341892053161,-1.9867720335441579,-2.3008529881641793,-2.0
20,0.9421884591675561,1.5660806865592352,-1.4478283435350536,-0.948214546388989,-0.8163532602951863,-2.0
21,12.338065376188842,23.29753679678821,-0.6365883320515534,-3.5441559439128083,-0.1432222752781257,-2.0
22,-0.16317560918261714,2.0351887140705145,0.9490639775262859,0.49632852198635957,-1.9487062207256138,-2.0
23,26.216050187355314,1.2669897294458095,-2.0065107963303683,-5.0870948033993315,2.1609809674197296,-2.0
24,1.6802008405391828,0.7607455388906126,1.346007369886409,0.9578708882189717,-1.4967881071379283,-2.0
25,4.67198055973842,0.19873372372561818,0.6685055808480664,-1.9113610823247236,0.8252589166179078,-2.0
26,5.210494822133686,2.751562696447957,-1.4930470884562619,-2.4692165724764505,0.400474730972731,-2.0
27,1.2173414410161916,6.763354622500791,0.1507372815079979,0.540428262412926,-2.1374273148359353,-2.0
28,50.40402401398434,5.4604723994303965,0.4782348343668213,-7.048789033270408,-2.112608589923378,-2.0
29,9.84238297241866,1.5650718657701996,0.28921758324029073,-3.1302230802665063,-1.584750339105748,-2.0
30,-0.09043860037145589,8.592633246130708,1.2844057880624467,-0.7378962976783074,-2.331796590276022,-2.0
31,25.79491942163632,7.339522577720656,-0.0653311818509309,-5.026379752229249,-0.36579487210228023,-2.0
32,4.942524761548532,0.5193185803858412,0.9848990771060973,-2.008981132086192,-2.6632453199525714,-2.0
33,1.9628802051434602,1.8726255054518417,-0.7758560910292793,1.4905654588549562,-1.1276140449275345,-2.0
34,0.286343457233252,4.636316663625207,0.39519395012437547,-0.5691927732133393,-1.9805031960150767,-2.0
35,-0.4860435378756994,2.787504433394969,0.1197805987147575,0.6430843464097526,-1.8507793379256303,-2.0
36,2.077565191677622,18.400559683706355,-1.2018648271204053,-1.0669207705556567,-1.7353586774446326,-2.0
37,20.60039977333601,0.07181562548141966,-0.5750886955501281,-4.423190635368818,0.6797454826831272,-2.0
38,2.634073568851648,3.669703447155129e-07,-0.5483645713342176,-1.2632147712983572,-2.123392818621252,-2.0
39,1.0907281492306706,0.25593087730639064,0.2908908103056747,0.2914413695157472,-1.9479508189435335,-2.0
40,51.25481136929794,0.02677224882843475,-0.48834526510749005,-7.0863818493023025,-1.8278502036708755,-2.0
