,A,B,C,D,E,F
0,1.6365778562415416,0.1187065623968476,-2.0,-0.5192396398682146,-0.3363593187611402,-1.7129810879389828
1,0.29069078256987935,7.975002325932535,-2.0,0.19341890313470778,-1.3733441991398134,-0.4362743479226755
2,1.1909181231476853,4.433155208613812,-2.0,-1.0452425057504982,-0.17697893095841988,-1.8864403746960818
3,1.8105515305307522,0.32140081333708165,-2.0,-0.6983926443231936,-1.991433515667925,0.0830742501948412
4,11.849269481023763,5.1750896310791425,-2.0,-3.3209784197048577,-1.6236855331513005,-0.2325457623180975
5,1.35486574441949,0.29022740351944615,-2.0,-0.15060382863803623,-1.9505881075339415,-0.17481168779482634
6,4.70598729977209,0.7649419198165422,-2.0,-1.9001471821550022,-0.11364052255781654,-2.031472222503118
7,33.878553728339206,4.595049402541236,-2.0,-5.798415198825893,0.2045033193065895,-2.614077097678387
8,2.194047857295557,0.038977303970540715,-2.0,0.90598121902109,-1.1778346396291526,-1.1582124249147447
9,19.68722415549641,4.907734767886669,-2.0,-4.372540793529238,1.3647662816031967,-3.1910322934812765
10,0.683893144864117,2.6253006993713046,-2.0,1.0860678622977276,-1.6192443389024747,-0.0655601307581537
11,-0.04326411408084002,10.46356031567886,-2.0,-0.3000007714406424,-0.4662966026458164,-1.2554699847367798
12,5.4836342013475265,0.18305939387735012,-2.0,-2.031338826240538,-1.3328821260758419,-1.0161135485891015
13,1.372195847775732,0.0634763665664772,-2.0,-0.014296466210087289,-1.8743284159295825,0.26903288408696663
14,2.1355173366434044,1.2063973440559157,-2.0,-1.1853793165401938,-1.4551257895078389,-0.48999834829178784
15,1.106003492513321,21.691620137613764,-2.0,-1.2990280307339375,-1.825678267181082,-0.06379809894956158
16,60.122084940467964,8.051029495275447,-2.0,-7.742341681316811,-1.667857390541688,-0.4817172427635841
17,2.7882160970884136,0.030512410617455236,-2.0,1.1894015964131173,-0.9648134535397688,-0.6940407748442935
18,6.863342602012416,0.05205655752143528,-2.0,-2.3432225313929536,-0.9271346040749309,-1.043343921586395
19,27.381606466700056,3.620413402751641,-2.0,-5.281584981713944,1.1046338747348101,-3.35100571900658
20,3.3356268614165674,6.025456085199798,-2.0,-1.4123208542869474,-0.10185441511666882,-1.9444315077630805
21,5.3672914962417995,1.4199011435849154,-2.0,-2.2006732800374005,-1.8142289151602164,-0.29216261770885876
22,1.5919304348721834,0.7720011567905976,-2.0,-0.7081023023186552,-2.431896560388313,0.08187506838165837
23,-0.33548802049688703,2.390188996417008,-2.0,0.1457324045142816,-1.3158170559517912,-0.45718387597047194
24,80.10654008090337,11.48337606224756,-2.0,-8.903024738124143,0.13248239715951138,-2.2824525377329197
25,1.0658934057626361,1.3748297769158437,-2.0,0.705105185718381,-1.6455532486405873,-0.23404059708799
26,2.792719888595417,8.249463829353443,-2.0,1.6745052076071627,-2.4005577929048867,0.4704108241255642
27,2.123711858857831,17.77463193479825,-2.0,-1.1286750415648625,-1.1033359254733606,-1.0162462171297706
28,4.337667984768765,6.864060124974646,-2.0,1.76852471538702,-2.092805293654426,0.22283128294134424
29,12.738914850378666,23.097487427774546,-2.0,-3.5795037725255536,-0.24615237087093955,-1.242128896367194
30,31.14881672389559,2.4530061928072224,-2.0,-5.616667724846132,-1.8360661798793845,-0.3460379361829257
31,0.32379184514411047,9.307987492833309,-2.0,0.9710685763514242,-1.4927070824549027,-0.46973983347307163
32,1.937378193283734,6.682236303208571,-2.0,0.8012132347359491,-1.5623210292378729,-0.49867177895050724
33,-0.08214587923829125,2.3073898021878754,-2.0,-0.46434589107777247,-0.46030660495028675,-1.870762696367456
34,1.3809389072094531,0.3109549862375769,-2.0,-0.23428975931028662,-1.5397809831127267,-0.33708718669873705
35,3.600593800229707,0.11330078451409205,-2.0,-1.494322610337305,-1.0666641884703862,-1.183286211232871
36,0.5165167958503354,3.5943849506069068,-2.0,1.0206568617499423,-1.739289956588379,-0.19101193889949225
37,3.887609989694404,1.4537973400346456,-2.0,-1.843060590929617,1.144945663040156,-3.534253374547215
38,6.627340126066263,21.24114573414141,-2.0,-2.6429191533956296,-1.9645033078968708,-0.32799273950783725
39,122.18922773731164,2.2342843000717107,-2.0,-11.064858377715122,-0.41100782540412684,-1.4041846107143505
40,0.6549502918439177,1.286632176869727,-2.0,0.024283016891831988,-0.2894373451173119,-1.7343117660358727
41,5.333764659337419,2.997248578719317,-2.0,-2.4391309357089836,-1.9146860188999684,0.22297879847680696
42,3.030695898435572,1.1734072784759748,-2.0,1.5065451601148865,-1.419461136676032,-0.7956910137598947
43,3.8706829601769925,1.6662585669949452,-2.0,1.895255884450961,-1.9220318616824836,-0.19416927808896067
44,9.577428300381017,0.3439200888570539,-2.0,-2.874366498414105,2.658491694646144,-4.289352357292982
45,2.065954512404096,0.7440404919597062,-2.0,0.9778604307752929,-2.3291954517146842,0.2714041172048384
46,1.8626383649326546,0.12672941848977246,-2.0,-0.7047356874290509,-2.568392595788437,0.3642284474076324
47,-0.502282159081427,9.203075121226346,-2.0,-0.31501882243151424,-1.4741817910810395,-0.8612815917403258
48,16.043350307147108,2.555628694247271,-2.0,-4.062329910407129,-1.0826819668061387,-1.321224427719959
49,8.87413024247579,0.6514097468718852,-2.0,-2.775769260461808,0.24685137078162178,-2.5063427571861654
50,2.314198778921191,0.6051964463021051,-2.0,1.0572620400547328,-1.855003790514997,0.08560618959028457
51,5.506688905101066,7.825891411791506,-2.0,-2.2593355151228613,-1.4525826148712877,-0.7264612550968974
52,11.45837080554852,5.817583683341465,-2.0,-3.1923054015096417,-1.5045908498083977,-0.6300096515717902
53,4.822963333830925,0.7636418698263212,-2.0,1.930449605549374,-2.0456641312705046,0.1410650733995878
54,5.087505210551061,2.545531313649666,-2.0,2.353944125445401,-2.381364437107854,0.5205568029823483
55,66.3017449809562,6.911842286784361,-2.0,-8.06962958016987,1.3696578764059284,-3.131384187632239
56,8.26839815662493,4.672503035313825,-2.0,-2.8167832930187666,-1.4790015924006528,-0.8801986716477388
57,0.641788961555986,1.477767178997609,-2.0,0.41819676501639413,0.06196355612426252,-2.2089406993591703
58,4.7526658382703655,5.690389722791744,-2.0,-1.883952852735218,-0.9799620392839764,-0.8635998331813705
59,23.456346186836413,1.9428393956703522,-2.0,-4.842092550201651,-1.619320148825048,-0.6205189818491481
60,2.8937853198006027,2.4765838463076295,-2.0,-1.8184309894136517,-2.144344516401828,0.4855237890726676
61,2.495093521587547,1.7279915143009412,-2.0,-1.5091841208789858,0.5448359759685225,-2.6119415237846817
62,2.7881943463948975,8.392022319746726,-2.0,-1.7107435297012539,-1.0989955771190272,-0.5287307994664678
63,3.1472464704496015,0.5201875198798046,-2.0,-1.3804039531630927,-1.7187000905148033,-0.14996308144697876
64,59.78835895616366,0.7686533079542879,-2.0,-7.661299240404118,2.2091601942406194,-4.278954298346052
65,5.381371808593618,5.464979105125582,-2.0,2.0793832654640982,-2.2013156458854346,0.3706171711732716
66,-0.5849520498920986,2.983954778654995,-2.0,-0.16924361570074442,-1.3708535318092818,-0.7328445933181831
67,3.518241554618887,0.23149370907144257,-2.0,1.4734012931862879,-1.3539440321059866,-0.5172996857844911
