,A,B,C,D
0,1.264995573784027,-0.17487310041067738,0.0,2.4398686741947047
1,0.6901187349262339,0.23705983276474563,0.0,2.453058902161488
2,2.0921644690773498,-0.4079799612564556,0.0,3.500144430333805
3,0.7861278388246812,-0.2550900635378225,0.0,1.0412179023625037
4,-1.9855432879629533,0.447389513531814,0.0,-2.4329328014947675
5,0.9183861844575086,-0.10441311113231522,0.0,1.0227992955898237
6,-1.1811573289340829,-0.20312155943224097,0.0,-0.9780357695018419
7,0.7259997612823068,1.0819866444839215,0.0,1.6440131167983854
8,1.1985858615592013,1.0575483635979297,0.0,0.14103749796127163
9,0.12697020379873603,-0.35298664281030867,0.0,0.4799568466090447
10,0.8445902286370872,0.06594415116468866,0.0,0.7786460774723986
11,1.247365391375877,0.8883540000035688,0.0,1.359011391372308
12,1.7720755836645998,-0.6184317407869844,0.0,2.390507324451584
13,2.6149628166289056,-0.5217467960078049,0.0,4.136709612636711
14,3.7179767042997622,-0.25780354173658815,0.0,3.9757802460363503
15,-1.7153363523151026,-0.3024321073883345,0.0,-0.41290424492676814
16,2.020173719502667,-0.1499872164135888,0.0,2.1701609359162557
17,0.12508951162184767,-0.19250657292233098,0.0,0.31759608454417865
18,1.0004214303940715,-0.14540880444349036,0.0,1.145830234837562
19,0.9900759608526313,-0.022710482737318544,0.0,2.01278644358995
20,0.8909617383088257,0.37447312195375687,0.0,0.5164886163550688
21,-0.1885942556131741,0.01727565609234827,0.0,-0.20586991170552238
22,2.222327704021694,-0.4199843627897113,0.0,2.6423120668114057
23,1.593093006297939,-0.47779512771034294,0.0,3.070888134008282
24,0.9553605749269609,0.23047478482772754,0.0,2.7248857900992336
25,1.1498556193947758,1.2819792345346082,0.0,-0.1321236151398324
26,-0.6924215680109069,0.17573264457630677,0.0,0.1318457874127863
27,-0.18986234171188232,0.9208691568795154,0.0,-1.1107314985913979
28,1.081940564243338,-0.2926741824108243,0.0,2.374614746654162
29,1.2535618677863403,0.02343487352263407,0.0,1.2301269942637063
30,0.12008503922606228,-0.5107402433806134,0.0,1.6308252826066758
31,0.760263965135246,0.9255622061659068,0.0,-0.16529824103066082
32,-1.9360194182775499,0.8447564118898061,0.0,-1.780775830167356
33,2.570974942213949,-0.621320847992761,0.0,3.1922957902067104
34,-0.46704577314314144,-0.43017946483552416,0.0,1.9631336916923827
35,-1.4347669000015042,-0.21616171962784836,0.0,0.7813948196263442
36,0.3177570500732667,-0.34993649986324105,0.0,0.6676935499365078
37,1.4093324400097405,-0.4751460298894412,0.0,2.884478469899182
38,1.0355876380742908,0.6704847280503239,0.0,0.3651029100239669
39,1.5708740637236418,-0.2797786299733196,0.0,1.8506526936969614
40,-4.191897671810635,0.4318451939512862,0.0,-3.623742865761921
41,2.505625036824323,-0.18202395700608753,0.0,2.6876489938304102
42,0.045512952085356884,-0.31670121670995555,0.0,0.36221416879531243
43,1.6247951711825865,-0.2567861583716611,0.0,1.8815813295542476
44,1.1091935662690942,0.19005531141949566,0.0,0.9191382548495985
45,0.8097169111562287,-0.15122447583798637,0.0,0.960941386994215
46,1.9060385843343384,-0.10799260128678329,0.0,2.0140311856211217
47,2.779822879774695,-0.3575804425794662,0.0,4.137403322354161
48,-0.2128030611656624,-0.17254905594737635,0.0,1.959745994781714
49,1.378581745012808,0.31491262400155895,0.0,1.063669121011249
50,0.6499394949314338,0.078073326674722,0.0,2.5718661682567117
51,-0.4119528090656239,0.5294447754095274,0.0,0.05860241552484868
52,0.537544435751754,-0.26641098812237063,0.0,0.8039554238741247
53,1.0049233550210486,0.9692650823580407,0.0,1.0356582726630081
54,0.8084767504757201,-0.5725482572816843,0.0,1.3810250077574044
55,0.9159901897006484,0.04771874528032849,0.0,1.86827144442032
56,0.9131943573020398,0.4645662556406893,0.0,0.4486281016613505
57,1.5572462821452349,-0.1499925040583765,0.0,3.7072387862036114
58,1.6889340173729863,0.08987694787414185,0.0,1.5990570694988444
59,-0.5790295052769727,-0.193823152367667,0.0,0.6147936470906943
60,2.221065308378644,-0.39324395532165485,0.0,3.6143092637002985
61,-0.27589772631408493,-0.31460241215295226,0.0,0.038704685838867325
62,-0.3762190486157351,0.020727375213536736,0.0,-0.3969464238292718
63,2.4315013947707396,-0.3928861505461784,0.0,2.824387545316918
64,4.324216829575342,-0.13870370147653366,0.0,5.462920531051875
65,1.9995023671684122,-0.29736533336388943,0.0,3.2968677005323017
66,-2.1606292065672155,-0.22102448522572848,0.0,-1.939604721341487
67,-0.2514762641734689,-0.007668635120358314,0.0,-0.2438076290531106
68,0.5572778806384688,0.16939788192990451,0.0,0.3878799987085643
69,-0.23033183504536492,-0.6093626128211254,0.0,0.37903077777576044
70,0.2375638270538164,0.16802136976519133,0.0,0.06954245728862507
71,0.48187062904161504,0.4842222389780376,0.0,-0.002351609936422583
72,-0.6424885437902121,-0.22030649577300243,0.0,0.5778179519827903
73,0.45263820852806447,1.4246681374339434,0.0,-0.9720299289058789
74,-0.548255751843596,-0.632527402711522,0.0,1.084271650867926
75,1.2637354085985257,-0.0684862507579396,0.0,1.3322216593564653
76,1.0736804922730165,0.9414457501221063,0.0,0.13223474215091024
77,1.152809164257356,0.643243255895296,0.0,2.5095659083620596
78,4.513551439550321,1.210238268411953,0.0,3.303313171138368
79,0.5691208696278582,1.0574334151248324,0.0,0.5116874545030259
80,1.4529917499781004,-0.08138315761536802,0.0,1.5343749075934685
81,0.9800834102916051,0.32471715976471854,0.0,0.6553662505268865
82,1.355275094054598,-0.4874806583640631,0.0,1.842755752418661
83,3.823748140873056,0.5749166593658507,0.0,5.248831481507205
84,1.6657446773362037,0.6228583391285628,0.0,3.0428863382076408
85,0.9277162408467484,0.5723957340909389,0.0,1.3553205067558096
86,4.932749991475488,1.2851209705180087,0.0,3.647629020957479
87,0.742685462165126,-0.039772805922506316,0.0,1.7824582680876322
88,2.205220504981252,0.4317695798747805,0.0,2.773450925106472
89,0.8767620085783315,0.028003926976491678,0.0,1.84875808160184
90,-0.6688359962841992,0.16828703658740019,0.0,-0.8371230328715994
91,1.1842554378501784,1.3199359680375577,0.0,-0.13568053018737936
92,1.2023770401110596,0.5466547625552269,0.0,1.6557222775558327
93,1.4960633371035563,-0.21578664504956646,0.0,2.7118499821531223
94,-0.7165425849371685,-0.3308674029310812,0.0,-0.3856751820060873
95,1.305221983109269,0.6533691117956038,0.0,1.6518528713136653
96,0.09089272896142941,-0.5573103392849725,0.0,0.648203068246402
97,0.9957829079478334,0.8318036324650805,0.0,0.16397927548275293
98,1.432917354810579,1.226785814173705,0.0,0.206131540636874
99,0.8607868028019457,0.27848377631462456,0.0,2.5823030264873212
100,0.7558010083801519,0.2036467959895461,0.0,0.5521542123906058
101,2.8456814806895165,-0.17595619924638617,0.0,4.021637679935902
102,-0.04252561150070466,-0.21007700601786605,0.0,0.1675513945171614
103,-0.1442618612379214,0.8229193397480781,0.0,-0.9671812009859995
104,-1.3384650932322333,0.0019763171992956963,0.0,-1.340441410431529
105,1.9932927902124027,1.62002242034833,0.0,1.3732703698640725
106,0.8987341517747804,0.5794455555186827,0.0,2.3192885962560976
107,0.9053333143591943,0.4549140693526465,0.0,0.4504192450065478
108,0.3336634289854964,0.05143506341771642,0.0,0.28222836556777997
109,2.5258589235687534,-0.10977504875423183,0.0,4.635633972322985
110,1.8736998594398662,-0.3451906222902499,0.0,4.218890481730116
111,1.3871479765679677,-0.1436512681596957,0.0,1.5307992447276635
112,-0.8328169351087096,-0.03304521319931897,0.0,-0.7997717219093906
113,1.6911517813897534,0.4510016037660813,0.0,1.240150177623672
114,0.27692431745374035,-0.19016421170539877,0.0,0.4670885291591391
115,-1.3384373551151323,-0.44248245645180306,0.0,0.10404510133667078
116,-0.04860010942401338,0.26628593992158034,0.0,-0.3148860493455937
117,1.8579555172135789,1.511579732319741,0.0,1.346375784893838
118,1.454263360798136,-0.11671358166523249,0.0,1.5709769424633684
119,-0.13634020989986384,-0.24245434464354165,0.0,1.1061141347436778
120,1.3253116990415477,0.2083156103737136,0.0,2.116996088667834
121,1.7535261089709078,-0.28909575009683514,0.0,3.0426218590677427
122,3.8859022520200317,-0.07894463620233683,0.0,3.9648468882223686
123,0.5495667587559843,0.30887317074770876,0.0,2.2406935880082757
124,1.43518641391103,-0.44413247594291394,0.0,1.879318889853944
125,0.531994639548615,0.9707738013621983,0.0,-0.43877916181358323
126,0.47628778870797084,0.8965193967979393,0.0,0.5797683919100315
127,1.456443838686193,0.3575345780850439,0.0,2.098909260601149
128,0.9458027833634567,1.3260736681827654,0.0,1.6197291151806914
129,1.6482538749048035,-0.14395410893771476,0.0,2.792207983842518
130,2.1275213065236893,-0.27709951347349593,0.0,2.4046208199971852
131,1.0772775797712582,0.4282551115405252,0.0,2.649022468230733
132,0.7732358490217207,0.20338952369890573,0.0,1.569846325322815
133,1.152562119325511,0.1253590210113923,0.0,3.0272030983141187
134,0.9522443702501651,0.409349224911815,0.0,2.54289514533835
135,0.7540481268719654,0.989996952615077,0.0,1.7640511742568883
136,0.825368506029758,-0.6637613822210023,0.0,2.48912988825076
137,0.45787621788500266,-0.4987651683053242,0.0,0.9566413861903269
138,1.1345257904761878,-0.45942949753559637,0.0,1.5939552880117842
139,0.15631495122152295,-0.24897188144263094,0.0,0.4052868326641539
140,1.8983636430504518,0.9508798347617285,0.0,2.947483808288723
141,1.2704262159746615,0.618278144024911,0.0,0.6521480719497506
142,1.107862326366827,0.2759598077450734,0.0,0.8319025186217537
143,0.14455626773203856,-0.10839577938524536,0.0,0.2529520471172839
144,-0.6163394466071577,-0.4218138326275216,0.0,1.805474386020364
145,2.8756746020848922,-0.26684598018372646,0.0,4.142520582268618
146,2.522290240724436,-0.08637813839772057,0.0,2.6086683791221565
147,0.6543381219458577,0.2758774518567709,0.0,1.378460670089087
148,-1.3546174339120927,0.0716825085928543,0.0,-1.426299942504947
149,1.4320997310201902,-0.12593112232884252,0.0,2.558030853349033
150,1.9546043548141823,-0.24759451880831507,0.0,3.202198873622497
151,1.9423937628952586,-0.3739174287426372,0.0,2.3163111916378956
152,3.608198786475451,0.6053751723169534,0.0,4.002823614158498
153,-0.01923342565294095,-0.14869736832709912,0.0,1.1294639426741582
154,1.2424619371997976,-0.06136899692954434,0.0,1.303830934129342
155,4.267768663697058,-0.027938754416451883,0.0,4.29570741811351
156,1.1168094361563097,-0.039422474924426076,0.0,2.1562319110807358
157,1.868204721250533,0.9218066113450161,0.0,0.946398109905517
158,-0.031425702811563205,1.8031571741031653,0.0,-1.8345828769147285
159,0.11206307680476257,-0.15743281460235736,0.0,1.26949589140712
160,2.768718419532953,0.6631433889714607,0.0,2.1055750305614924
161,2.2208392665553403,-5.6057388815755615e-05,0.0,4.220895323944156
162,2.085006218449939,0.1401372906721169,0.0,3.944868927777822
163,-0.776534645689815,-0.6312313890264347,0.0,1.8546967433366197
164,-4.604271091153734,0.5275502805342248,0.0,-4.131821371687959
165,1.7765429969185438,-0.047849752330004214,0.0,1.824392749248548
166,1.8197746262133787,1.7401941509298982,0.0,0.07958047528348056
167,0.750657645415822,0.8577097317425368,0.0,-0.10705208632671481
168,0.4982384071051722,-0.16714384213276523,0.0,0.6653822492379374
169,0.9940676364259649,0.5908153770328268,0.0,1.403252259393138
170,1.851063530568831,-0.5045739835056133,0.0,2.355637514074444
171,0.956389284778988,0.5829187467631876,0.0,0.37347053801580044
172,1.6190974358650714,-0.53744150955282,0.0,2.1565389454178914
173,-0.2564875614118689,1.4808625296756506,0.0,-1.7373500910875195
174,0.29572002821399646,0.22447721653490316,0.0,0.0712428116790933
175,1.0798392098427647,0.6042198913775634,0.0,0.47561931846520134
176,3.6231329708493774,0.3714810231485162,0.0,3.251651947700861
177,-0.8632240747557918,-0.3145529825897785,0.0,1.4513289078339868
178,-0.3117533057731796,0.18152810986473678,0.0,-0.4932814156379164
179,2.7001599134154475,1.619046436869266,0.0,1.0811134765461814
180,2.3836148405281734,-0.4414736382736946,0.0,2.825088478801868
181,3.005131406341883,-0.19418739035049148,0.0,3.199318796692374
182,1.2019931967796251,-0.588254276179989,0.0,3.7902474729596145
183,4.668849975938832,1.8063364569935185,0.0,2.8625135189453133
184,3.039685609177679,0.2567129250196696,0.0,3.78297268415801
185,1.0005520411430684,0.6739318235775984,0.0,1.32662021756547
186,0.846037944740575,0.7905854151755918,0.0,2.0554525295649833
187,0.758902861335775,0.4388136214906023,0.0,2.320089239845173
188,0.3101292631564272,-0.5886702768092608,0.0,0.898799539965688
189,-1.7800281999378469,-0.22163858549692683,0.0,-0.5583896144409201
190,1.0339925093295002,0.7860855364999294,0.0,0.24790697282957075
191,0.30886226747153533,-0.37341321566571584,0.0,0.6822754831372512
192,1.1615346636529278,-0.05179746808978147,0.0,1.2133321317427093
193,0.4425923261720657,-0.5459307921582188,0.0,0.9885231183302845
194,2.7572456256972253,-0.20983874498305688,0.0,3.9670843706802823
195,2.055173972686177,-0.014949499530840848,0.0,2.0701234722170176
196,0.2758089152124322,-0.08035786754907592,0.0,1.356166782761508
197,0.818956518291708,-0.19375368131913473,0.0,1.0127101996108427
198,0.7826822922492036,0.6327490275919079,0.0,0.14993326465729573
199,2.731274577799262,-0.04138125832428741,0.0,4.772655836123549
200,-7.842746421176637,0.5660458912933038,0.0,-7.408792312469941
201,1.3045250981639565,-0.11860655631768868,0.0,2.423131654481645
202,1.5692486431084673,-0.607555026706319,0.0,2.1768036698147863
203,1.5248869954260948,-0.4096340059591912,0.0,2.934521001385286
204,1.0893287595450858,-0.23642084803300456,0.0,2.32574960757809
205,1.3473588307660789,0.05464358909254796,0.0,3.292715241673531
206,0.20545588779332613,1.4355890843964922,0.0,0.7698668033968339
207,-0.36610511005720814,0.18181765643912234,0.0,-0.5479227664963304
208,5.72196900217382,0.8772869355635461,0.0,5.8446820666102735
209,-0.47797630048985695,-0.8802228746585026,0.0,0.4022465741686456
210,0.9960798689804666,-0.34848456953930196,0.0,1.3445644385197686
211,-1.789886879904349,-0.37044095586085735,0.0,0.5805540759565083
212,2.9481427037916674,-0.6535800250962136,0.0,3.6017227288878813
213,1.4244453031589213,-0.5403231523777089,0.0,2.9647684555366305
214,0.009906252706084695,0.023107723414925285,0.0,0.9867985292911594
215,1.3660957514936403,-0.008222375965632578,0.0,2.374318127459273
216,0.8041083618398578,0.9284256353424192,0.0,0.8756827264974387
217,-2.9003514452148913,-0.002381104109323795,0.0,-0.8979703411055675
218,1.028376393799716,-0.19811028396802122,0.0,1.226486677767737
219,3.1749385249167354,-0.02708761556003192,0.0,4.202026140476767
220,1.6712166085584235,-0.03444020955528082,0.0,2.705656818113704
221,0.7648828412169943,0.20098674200618305,0.0,0.5638960992108113
222,0.5043423614725713,-0.5331891197924372,0.0,1.0375314812650085
223,0.8538444331202923,-0.16455223998911728,0.0,1.0183966731094096
224,0.18540591766134729,-0.09622288840444482,0.0,1.2816288060657919
225,1.0434904709979838,0.45609712090377036,0.0,0.5873933500942135
226,1.1348576082155053,0.33680509941310655,0.0,2.7980525088023986
227,1.0646052968536253,1.2099601492887908,0.0,0.8546451475648347
228,0.48269028317296214,-0.07562902457454379,0.0,2.558319307747506
229,1.1370221588787244,-0.4196672162306513,0.0,3.5566893751093756
230,-2.1686676920536976,0.15446847034423328,0.0,-2.323136162397931
231,1.7647142006339605,0.012849654372334762,0.0,1.7518645462616256
232,0.9052371676539435,0.19718553121551174,0.0,2.708051636438432
233,-0.1640290570868781,0.0328847215696243,0.0,1.8030862213434977
234,0.5897064851724563,-0.2609152141377164,0.0,1.8506216993101727
235,1.1481416823879895,1.2625348676282462,0.0,-0.11439318524025666
236,2.322794303454545,-0.1511339597854353,0.0,3.4739282632399804
237,-0.03486356578322858,-0.141039738834434,0.0,0.10617617305120541
238,0.4484996679255032,-0.04645860676369595,0.0,1.4949582746891994
239,0.968262370600062,0.5122316806147338,0.0,0.45603068998532825
240,1.3845092111511161,-0.7377118875107304,0.0,4.122221098661846
241,0.842932283154181,0.20858995707544853,0.0,0.6343423260787324
242,0.8768596216285338,0.09020979510844851,0.0,0.7866498265200853
243,2.9950639218493196,-0.550593224047733,0.0,3.5456571458970525
244,1.1052800936880276,0.6802001590492764,0.0,0.42507993463875116
245,1.1509828285026222,0.7047554830512059,0.0,0.4462273454514163
246,0.8282490143404299,1.3462217286859723,0.0,-0.5179727143455425
247,-1.3834661615350736,-0.20540106060492624,0.0,-1.1780651009301475
248,0.9863006432479292,0.3558079692839279,0.0,0.6304926739640013
249,5.017898764782829,-0.3813279405814176,0.0,5.399226705364247
250,1.4831044593035434,0.415949466754152,0.0,2.0671549925493915
251,1.0158448926985775,0.6823099716821968,0.0,0.3335349210163807
252,1.1303603321975029,0.7164103531523275,0.0,0.4139499790451754
253,1.1175993333376202,0.24496996333809373,0.0,0.8726293699995264
254,0.19959125451333348,0.2304600037246507,0.0,-0.030868749211317215
255,1.2517500632399559,1.0057300234636584,0.0,0.2460200397762975
256,1.076901217977431,0.6416296748024608,0.0,2.43527154317497
257,0.7329402498238462,1.1498307461247754,0.0,-0.4168904963009292
258,0.4745976906228727,0.13309914312947752,0.0,2.341498547493395
259,-0.2545324053770748,-0.6114282462991871,0.0,0.35689584092211235
260,-0.4247336613881747,-0.32216216563194283,0.0,0.8974285042437682
261,0.698957524857827,0.48246731507384416,0.0,0.21649020978398287
262,0.36272750572688395,-0.4573559879595396,0.0,0.8200834936864235
263,0.7081432575958553,-0.002267471440158597,0.0,2.710410729036014
264,1.1106243832955605,-0.6760683715785296,0.0,1.78669275487409
265,3.58229245300639,-0.11231590383282786,0.0,4.694608356839218
266,0.7652202424073264,0.02965984435918745,0.0,0.735560398048139
267,2.4511040844762175,-0.5773614510627907,0.0,4.028465535539008
268,1.1143393577907648,-0.402195891458329,0.0,1.5165352492490938
269,-2.0072099559349215,-0.3084566657990172,0.0,-0.6987532901359043
270,3.497460615283799,1.638934642365779,0.0,3.85852597291802
271,2.7484506316006643,0.002688529261279049,0.0,4.745762102339385
272,-1.0980342565411707,-0.5730712386627792,0.0,0.4750369821216085
273,0.6260211287869393,1.0124698419649625,0.0,0.6135512868219768
274,-0.49141414780361625,-0.23968364663977076,0.0,1.7482694988361545
275,1.2037162510441048,0.16277869300167613,0.0,2.0409375580424287
276,1.0513864465233171,0.8381591425461972,0.0,0.21322730397711998
277,1.0412254778211083,1.6103206981090965,0.0,-0.5690952202879882
278,0.5492606262257826,0.024648737341565474,0.0,0.5246118888842172
279,1.1734827569861845,-0.6379771495282318,0.0,2.8114599065144166
280,0.36335172355935974,0.20366410255266132,0.0,0.15968762100669842
281,0.8598939879486571,1.039388828179773,0.0,-0.17949484023111584
282,-1.5281763218022029,-0.49426699986264855,0.0,-1.0339093219395543
283,0.9465294773384538,-0.3833595493550327,0.0,1.3298890266934866
284,1.5979793007336758,1.258583368733115,0.0,1.3393959320005608
285,-0.5821227898803647,0.24956213518287762,0.0,0.16831507493675768
286,2.017372763776261,0.42258326636698074,0.0,2.59478949740928
287,2.6310648151960905,-0.20834827389045063,0.0,3.839413089086541
288,0.4128718610553477,0.41574843319081733,0.0,0.9971234278645303
289,1.4067432676743494,0.07937450047644912,0.0,1.3273687671979002
290,2.3470906790300408,1.552725613161271,0.0,1.7943650658687698
291,0.5274045974187846,-0.12807373119940735,0.0,1.655478328618192
292,3.1929718860366183,-0.028656523150932645,0.0,4.221628409187551
293,1.3550831642190215,-0.40248652465382817,0.0,2.7575696888728496
294,-5.0113819629760785,0.944092891126895,0.0,-4.955474854102974
295,1.7277061244004726,-0.1089323716270919,0.0,1.8366384960275646
296,5.005021293021804,-0.32907820531224735,0.0,5.3340994983340515
297,0.5782766034595317,-0.1236355832161331,0.0,0.7019121866756648
298,2.1803481849020097,-0.43206953950663785,0.0,2.6124177244086475
299,-0.12380541154270341,-0.5452117729928196,0.0,0.42140636145011623
300,1.1030608588683997,0.5296817969994084,0.0,0.5733790618689912
301,-0.8632032736889639,-0.4519593701298039,0.0,-0.41124390355915996
302,9.061630631579508,0.8406441856257196,0.0,9.220986445953788
303,0.6908717253801546,1.003481935527573,0.0,1.6873897898525816
304,6.748806396117259,0.04438579896087591,0.0,8.704420597156384
305,-1.7579324947996917,0.2834910507166698,0.0,-1.0414235455163614
306,2.704432892063517,-0.0022471653678024506,0.0,3.7066800574313197
307,1.18065506028743,-0.032258816403605395,0.0,1.2129138766910352
308,2.6150479704269722,0.3913455709996293,0.0,3.223702399427343
309,0.646288229021126,0.07513172685807479,0.0,0.5711565021630512
310,0.33256064006882,0.10886995668462496,0.0,0.22369068338419507
311,0.07008867132887375,1.2626904669628676,0.0,-0.19260179563399382
312,0.9871264925803153,0.36045345930233136,0.0,1.6266730332779837
313,1.0623645117169722,0.7636493503643547,0.0,1.2987151613526178
314,2.448375792703537,-0.24804238268885592,0.0,3.696418175392393
315,1.0728244111028298,-0.1963612036752217,0.0,1.2691856147780514
316,1.5835318497715312,-0.5343975419423053,0.0,4.117929391713837
317,1.6877076527948804,0.09449919236284493,0.0,1.5932084604320356
318,-0.5419074922103209,-0.23094201870637,0.0,-0.3109654735039509
319,3.758860287910563,0.5668784087193834,0.0,3.1919818791911796
320,1.0670153043050095,0.20126662275681423,0.0,0.8657486815481952
321,3.2894381763385905,-0.6055312066771694,0.0,3.89496938301576
322,1.4666771958902438,-0.37849348253508863,0.0,1.8451706784253323
323,4.0703175794711255,-0.2830050199373134,0.0,6.353322599408439
324,-2.721853650443145,0.6035826412827383,0.0,-2.3254362917258833
325,1.4975826979261524,-0.5726316626199628,0.0,2.070214360546115
326,1.3571454655586122,0.31241440578155505,0.0,2.044731059777057
327,0.19163930871936752,-0.23027067760155195,0.0,0.4219099863209195
328,0.9913984402085421,0.3396870844294956,0.0,2.6517113557790464
329,1.1989208564254503,0.3325361851730415,0.0,0.8663846712524088
330,0.9814611534122593,-0.39978253304965694,0.0,1.3812436864619162
331,2.0184463865836575,-0.4610483656943225,0.0,3.47949475227798
332,1.2054601789225559,1.1356510357568064,0.0,1.0698091431657495
333,3.9381274244286297,-0.3866632798204802,0.0,4.32479070424911
334,0.6941731937937021,1.1977094100239114,0.0,0.4964637837697907
335,0.573978906362882,-0.510061315074258,0.0,3.08404022143714
336,1.5387444627400206,1.107840921622865,0.0,0.43090354111715556
337,4.12414725961024,-0.09877000614880671,0.0,5.222917265759047
338,1.1233615539043758,0.26891849610931673,0.0,1.854443057795059
339,1.6346011758901142,-0.05960435268922459,0.0,1.6942055285793387
340,0.350179083156237,0.6404683582120891,0.0,-0.2902892750558521
341,1.8965263823327985,0.5663627878136455,0.0,2.330163594519153
342,0.5462645504111224,0.13545915747042614,0.0,0.4108053929406963
343,-0.6932415794949203,0.4179803585487184,0.0,-0.11122193804363867
