,A,B,C,D,E,F
0,35.86883425837113,-2.0,-0.17363201982527646,-6.036083045957676,-0.621118872362151,0.14509543285126525
1,8.37856718303641,-2.0,0.14218261692053125,-2.9906573629158824,-0.13694375841309403,0.3291714702797902
2,21.603513553879253,-2.0,3.5847403778535814,-4.708394400770375,1.9878628598718144,1.574708365969348
3,-0.26124976539298,-2.0,0.4895487719849844,-0.5515564467337777,-1.5652429023920322,2.1031710204665552
4,49.76769901738818,-2.0,0.4371974949997804,-7.094586901061594,-2.501745006074677,2.707983081496884
5,0.34410052773957883,-2.0,-1.124369901457924,0.9537110710619592,-2.111038575441868,0.8655999370358992
6,3.050799566208923,-2.0,1.0049609256343734,1.9016476659821855,-2.046360749929947,2.9564456772413363
7,0.12408269358586471,-2.0,0.590890224588725,-0.830389651255623,-1.1993556684875215,1.7890349619812966
8,0.046629685586174474,-2.0,-1.8874065535424378,-0.7823643428178109,-0.8700715127190071,-0.9100081734827753
9,53.83293197474129,-2.0,-1.7577463289145678,-7.375526845864495,-0.006936798896563401,-1.6421734011529698
10,-0.007825219910210957,-2.0,-0.20982813224054017,0.7467523414200719,-1.386517429266092,1.1087118008740937
11,-0.47732814953373703,-2.0,0.3475886639623687,0.2968772975369345,-1.9790088150390068,2.4685614002024647
12,0.750941367829697,-2.0,-4.110776033136288,1.1473472217059086,-0.7615541948626291,-3.438903572246789
13,3.1748069338012557,-2.0,3.526419185380924,1.93397807979507,-2.0372047959668933,5.494798344413869
14,-0.5577670492465991,-2.0,-0.2261613094933673,0.08773385937009359,-0.85810144798081,0.8032476143381946
15,2.3629087062661416,-2.0,-0.8860400547985574,1.7112489548843302,-1.8740163245194967,1.0388961266893437
16,7.076769959668017,-2.0,-1.0447700861509595,-2.764459122322952,0.7158536205503522,-1.4360770246843555
17,10.561953687177173,-2.0,0.4035586290392903,-3.335778464842014,-1.1148262096560617,1.4057424751322574
18,5.956142067880915,-2.0,-1.086584524675439,-2.5537435946483518,0.29658860561966627,-1.3768106445625925
19,40.871407117203496,-2.0,-0.04514420820727358,-6.437147768735006,-1.7408343146927896,1.8482030504385694
20,1.4678091405867921,-2.0,0.7944973646168016,-1.4259289673449245,-2.1888819504251584,2.8970873113867284
21,0.04814819830994882,-2.0,1.3454386353391585,0.7833342055831083,-2.7391399846079487,4.1927709648469635
22,4.193179683059344,-2.0,-1.0381010879072279,2.181431631380162,-2.7235162804349353,1.7842208160325073
23,8.727851643468153,-2.0,0.06699388634973727,-3.0484940417843567,-2.3004484184523557,1.6065209301166248
24,12.180929882033976,-2.0,-0.12791870696173907,-3.570209260163968,-2.0879097387737393,1.8880671970709757
25,-0.30055070074753953,-2.0,0.10960209875428914,0.5146975603002515,-1.9091729625869713,1.6535668696267294
26,15.038122695285065,-2.0,-0.11608826767572386,-3.950137589326685,-1.3105440466378857,0.8494581954946794
27,2.944477245778115,-2.0,-2.2135467467791448,1.8734837936594717,-2.8882633537609137,0.519441463965825
28,0.5843236055331258,-2.0,-2.255952680138284,1.072281625721385,-2.048945321373307,0.18834442334201457
29,1.8646011005985583,-2.0,-1.1608888754023101,1.558866697291699,-1.690732029865294,0.4341626494090888
30,-0.21082297196933386,-2.0,-0.9715649773399028,0.5955176801382447,-1.3570977431032842,0.11076264656596135
